gender,birth,marriage,religion,income,code_job,code_region
2,1944,1,1,9999,530,1
1,1939,1,2,9999,NA,1
1,1950,1,2,9999,NA,1
2,1954,1,2,9999,NA,1
2,1984,1,2,195,314,1
2,1987,5,2,233,243,1
1,1978,1,2,373,272,1
2,1960,3,1,56,951,1
2,1992,5,1,135,314,2
2,1995,5,1,9999,NA,1
2,1974,1,1,192.5,521,1
1,1975,1,1,165,441,1
1,1968,1,2,375,873,1
2,1971,1,2,150,429,1
2,1997,0,2,9999,NA,1
1,1969,1,2,760,213,1
2,1970,1,2,9999,NA,1
2,2002,0,2,9999,NA,1
1,1958,1,2,250,863,1
2,1958,1,2,9999,NA,1
2,1960,4,2,9999,521,1
2,1984,5,2,9999,NA,1
1,1957,1,2,9999,521,5
2,1960,1,2,9999,521,5
2,1995,5,2,258.3,320,5
2,1995,5,2,155.5,392,1
1,1968,1,2,9999,842,1
2,1971,1,1,56,421,1
1,1998,0,2,9999,NA,1
1,2001,0,2,9999,NA,1
1,1952,1,1,295,141,1
2,1952,1,1,9999,951,1
2,1978,1,1,321,252,1
2,1983,5,1,9999,281,1
1,1975,1,1,9999,NA,1
1,2008,0,1,9999,NA,1
2,2010,0,1,9999,NA,1
1,1953,1,2,9999,NA,1
2,1960,1,1,9999,442,1
2,1980,1,1,9999,NA,1
2,1983,1,1,9999,NA,2
1,1979,1,1,483,239,1
2,2010,0,1,9999,NA,1
1,1977,1,2,210,311,2
1,1958,1,2,9999,741,1
2,1965,1,2,9999,952,1
2,1993,5,2,9999,NA,1
2,1995,5,2,9999,NA,1
2,1932,2,1,9999,NA,1
1,1965,3,2,9999,910,1
1,1939,1,2,93.1,941,1
2,1947,1,2,93.1,941,1
2,1945,2,1,20,421,1
2,1930,2,1,9999,NA,1
2,1937,2,1,9999,NA,1
2,1940,2,1,9999,NA,1
1,1966,3,1,9999,521,1
2,1995,5,1,9999,442,1
2,1996,5,1,9999,NA,1
2,1949,2,1,9999,NA,1
2,1945,2,2,9999,NA,1
2,1930,2,1,9999,NA,1
1,1935,1,2,9999,NA,1
2,1937,1,2,9999,NA,1
1,1949,1,2,100,283,2
2,1956,1,1,9999,NA,2
2,1979,5,2,9999,NA,2
2,1956,3,2,9999,441,1
2,1988,5,2,221.6,521,1
1,1932,1,2,9999,NA,1
2,1942,1,1,9999,NA,1
1,1960,1,1,417,780,1
2,1965,1,1,9999,NA,1
2,1996,5,1,9999,NA,1
1,1950,1,2,9999,422,1
2,1957,1,2,9999,NA,1
1,1980,1,2,336,284,2
1,1982,5,2,300,134,1
2,1982,1,2,83,284,2
2,1970,2,1,77,259,1
1,2000,0,1,9999,NA,1
1,2001,0,1,9999,NA,1
1,1966,1,1,9999,NA,1
2,1970,1,1,40,951,1
2,1998,0,1,9999,NA,1
2,2000,0,1,9999,NA,1
1,1940,1,2,9999,611,1
2,1944,1,1,9999,NA,1
1,1972,5,2,178,799,1
2,1940,2,1,9999,NA,1
2,1958,3,2,199.5,442,1
2,1984,5,2,155,314,1
1,1946,1,1,9999,274,1
2,1950,1,1,9999,NA,1
1,1969,1,2,285,521,1
2,1972,1,2,122,441,1
2,2001,0,2,9999,NA,1
2,2003,0,2,9999,NA,1
1,1960,1,2,9999,910,1
2,1962,1,1,9999,442,1
1,1942,1,1,120,942,1
2,1941,1,1,9999,NA,1
1,1952,1,2,9999,521,1
2,1956,1,2,9999,953,1
2,1982,1,2,266.6,313,1
1,1976,1,2,460.1,780,1
1,2009,0,2,9999,NA,1
1,1939,1,2,9999,NA,1
2,1943,1,1,9999,NA,1
2,1932,2,1,9999,NA,2
2,1990,1,2,150,247,2
1,1986,1,2,255,510,2
1,1948,1,2,9999,NA,1
2,1952,1,2,119,941,1
1,1945,1,1,9999,NA,1
2,1947,1,1,9999,NA,1
1,1957,1,1,9999,772,1
2,1962,1,1,9999,NA,1
2,1981,5,1,100,391,1
1,1983,5,1,190,442,1
2,1954,2,1,75.75,952,1
2,1975,5,1,322.58,285,1
1,1939,1,2,9999,NA,1
2,1946,1,1,9999,NA,1
1,1968,1,1,553,271,1
2,1969,1,1,9999,NA,1
2,1997,0,1,9999,NA,1
1,2000,0,1,9999,NA,1
1,1964,1,1,9999,NA,1
2,1972,1,1,9999,930,1
2,2001,0,1,9999,NA,1
1,2002,0,1,9999,NA,1
1,1962,1,1,535,235,1
2,1961,1,1,9999,NA,1
2,1986,5,1,150,313,1
1,1943,1,2,9999,NA,1
2,1946,1,2,9999,NA,1
1,1940,1,1,9999,NA,1
2,1942,1,1,9999,NA,1
2,1947,3,2,9999,NA,7
2,1954,2,2,9999,NA,1
1,1942,1,2,9999,NA,1
2,1947,1,2,9999,NA,1
1,1975,1,1,343.3,274,1
2,1981,1,1,9999,NA,1
1,2011,0,2,9999,NA,1
1,2013,0,2,9999,NA,1
2,1944,3,1,9999,NA,1
2,1935,2,2,9999,NA,1
1,1929,1,2,9999,NA,1
2,1936,1,1,9999,NA,1
1,1945,1,2,9999,530,1
2,1947,1,2,9999,NA,1
1,1963,1,1,9999,873,1
2,1960,1,1,400,510,1
1,1955,1,1,129,510,1
2,1956,1,1,90,521,1
2,1987,1,1,9999,NA,1
2,1989,5,1,170,314,1
1,1981,1,1,500,312,1
1,1956,1,2,492,873,1
2,1964,1,2,9999,NA,1
2,1985,5,2,9999,NA,1
2,1960,2,1,9999,NA,2
1,1970,1,1,9999,751,5
2,1972,1,1,129.62,313,5
1,1999,0,1,9999,NA,5
1,2001,0,1,9999,NA,5
2,1940,2,1,9999,NA,1
1,1971,5,1,9999,NA,1
2,1997,0,2,9999,NA,1
1,1936,1,1,9999,NA,1
2,1939,1,1,9999,NA,1
2,1976,5,1,175,530,1
2,1946,2,1,9999,NA,1
1,1972,1,1,462.5,411,1
2,1974,1,1,66.6,530,1
2,2000,0,1,9999,NA,1
1,2004,0,1,9999,NA,1
2,1964,1,2,9999,611,7
1,1952,1,2,9999,611,7
1,1956,1,1,126,873,1
2,1964,1,1,170,442,1
2,1992,5,1,9999,NA,1
2,1995,5,1,130,429,1
1,1963,1,1,578,772,1
2,1967,1,1,9999,NA,1
2,1992,5,1,9999,NA,1
2,1994,5,1,141,313,1
1,2003,0,1,9999,NA,1
1,1939,1,1,9999,873,1
2,1946,1,1,9999,NA,1
1,1967,1,2,596.7,312,1
2,1966,1,2,9999,NA,1
1,1996,5,2,9999,NA,1
1,1970,5,2,9999,762,7
2,1942,2,2,20,421,7
1,1973,5,2,9999,NA,7
1,1948,1,2,9999,NA,1
1,1981,5,2,425.3,222,1
2,1953,1,2,9999,NA,1
2,1931,2,1,9999,NA,1
1,1969,1,2,650,312,2
2,1971,1,2,80,259,2
1,1998,0,2,9999,NA,2
2,2001,0,2,9999,NA,2
1,1974,1,2,419.7,922,1
2,1976,1,2,9999,NA,1
1,2005,0,2,9999,NA,1
2,2007,0,2,9999,NA,1
1,1974,1,1,708,274,2
2,1975,1,1,379,252,2
2,2004,0,1,9999,NA,2
1,1971,1,2,458.3,313,1
2,1979,1,2,399.1,252,1
1,2005,0,2,9999,NA,1
1,2007,0,2,9999,NA,1
1,2013,0,2,9999,NA,1
1,1969,1,1,387,892,2
2,1969,1,1,118.3,953,2
2,2001,0,1,9999,NA,2
2,2002,0,1,9999,NA,2
1,1970,1,1,933.6,221,1
2,1971,1,1,9999,NA,1
1,1997,0,1,9999,NA,1
2,2003,0,1,9999,NA,1
1,1962,1,2,916.7,274,2
2,1971,1,2,383.3,312,2
2,2007,0,2,9999,NA,2
2,1960,5,2,200,251,1
2,1957,3,2,148,951,1
2,1982,1,2,9999,NA,2
2,1985,5,2,150,399,1
1,1982,1,2,283,510,2
2,2014,0,2,9999,NA,2
1,1949,1,1,9999,NA,1
2,1952,1,1,9999,NA,1
1,1972,5,1,9999,NA,1
1,1974,1,2,433.3,239,2
2,1977,1,2,9999,NA,2
2,2013,0,2,9999,NA,2
2,1940,2,1,9999,NA,1
1,1941,1,2,9999,NA,1
2,1942,1,1,120,999,1
2,1935,2,1,9999,NA,1
1,1953,1,1,298,510,1
2,1956,1,1,200,243,1
1,1983,5,1,179,313,1
1,1952,1,2,9999,773,1
2,1956,1,1,9999,NA,1
1,1983,5,2,9999,NA,1
1,1952,1,2,416,313,1
2,1950,1,2,9999,NA,1
1,1979,1,2,503.8,235,1
1,1982,5,2,250,236,1
2,1984,1,1,9999,NA,1
1,2011,0,2,9999,NA,1
1,2011,0,2,9999,NA,1
1,1932,1,1,9999,NA,1
2,1938,1,1,9999,NA,1
1,1938,1,1,9999,NA,1
2,1936,1,1,9999,NA,1
1,1952,1,1,9999,NA,1
2,1957,1,1,9999,NA,1
2,1984,1,1,208.3,239,1
2,1989,5,1,9999,NA,1
1,1967,1,1,1000,312,1
2,1971,1,1,9999,259,1
2,2003,0,1,9999,NA,1
2,2006,0,1,9999,NA,1
1,1956,1,2,200,792,1
2,1956,1,2,9999,NA,1
1,1986,5,2,190,521,1
1,1947,1,1,166.6,855,1
2,1953,1,1,9999,873,1
1,1963,1,1,250,248,2
2,1966,1,1,9999,NA,2
1,1995,5,1,9999,NA,2
2,1999,0,1,9999,NA,2
1,2001,0,1,9999,NA,2
1,2005,0,1,9999,NA,2
1,1944,1,1,160,942,1
2,1946,1,1,9999,NA,1
2,1929,2,1,9999,NA,1
2,1940,2,1,9999,NA,1
1,1980,1,1,233.3,283,1
2,1978,1,1,9999,NA,1
2,2010,0,1,9999,NA,1
2,2012,0,1,9999,NA,1
2,1972,5,1,200,254,1
2,1950,2,2,9999,NA,1
2,1972,1,2,541.7,312,1
1,1974,1,2,333.3,152,1
1,1971,1,2,333.3,222,1
2,1978,1,2,208.3,152,1
2,1952,3,1,134.4,952,1
2,1952,2,1,60,421,1
1,1979,1,1,158.3,780,2
2,1979,1,1,158.3,246,2
1,1977,1,1,478,159,1
2,1975,1,1,83.33,254,1
1,2010,0,1,9999,NA,1
2,1963,2,1,180,421,1
2,1990,5,1,80,442,1
2,1992,5,1,170,399,1
2,1979,1,2,9999,NA,1
1,1979,1,1,555.2,222,1
2,2012,0,2,9999,NA,1
1,1929,2,1,9999,NA,1
1,1941,1,1,20,941,1
2,1944,1,1,20,952,1
1,1941,1,2,9999,NA,1
2,1942,1,2,9999,530,1
1,1978,5,1,258,284,1
1,1974,1,2,262.5,780,1
2,1974,1,2,9999,NA,1
2,2006,0,2,9999,NA,1
1,2010,0,2,9999,NA,1
1,1940,1,2,9999,NA,2
2,1942,1,2,9999,NA,2
1,1981,1,2,200,530,1
2,1981,1,2,9999,NA,1
1,2006,0,2,9999,NA,1
2,2009,0,2,9999,NA,1
1,1975,1,2,500,222,1
2,1975,1,2,9999,NA,1
2,2003,0,2,9999,NA,1
2,2006,0,2,9999,NA,1
1,1964,1,1,303.9,313,1
2,1968,1,1,217,243,1
2,2001,0,1,9999,NA,1
2,2003,0,1,9999,NA,1
1,2005,0,1,9999,NA,1
2,1927,2,1,9999,NA,1
1,1977,1,2,341.6,761,1
1,1997,0,2,9999,NA,1
1,2000,0,2,9999,NA,1
2,1977,1,2,174.6,246,1
2,2001,0,2,9999,NA,1
1,1961,1,2,9999,792,1
2,1963,1,1,83,930,1
1,1995,5,2,63.6,999,1
1,1959,1,2,242,772,1
2,1963,1,2,9999,999,1
2,1989,5,2,60,952,1
1,1990,5,2,9999,952,1
1,1970,1,2,343.3,234,1
2,1971,1,2,9999,NA,1
2,2006,0,2,9999,NA,1
1,1971,1,1,291.7,861,1
2,1975,1,1,516.7,313,1
2,2002,0,1,9999,NA,1
1,2005,0,1,9999,NA,1
1,1973,1,2,550,311,2
2,1971,1,1,9999,NA,2
1,2003,0,2,9999,NA,2
2,2007,0,2,9999,NA,2
1,1975,1,2,277.2,149,2
2,1977,1,2,156.9,313,2
1,2003,0,2,9999,NA,2
1,2006,0,2,9999,NA,2
1,1962,1,1,626,312,1
2,1968,1,1,107,421,1
2,1995,5,1,9999,NA,1
1,1997,0,1,9999,NA,1
1,1968,1,1,526.4,761,1
2,1974,1,1,120.8,313,1
2,1999,0,1,9999,NA,1
2,2001,0,1,9999,NA,1
1,2003,0,1,9999,NA,1
1,1973,1,1,9999,NA,1
2,1974,1,1,38.4,441,1
1,2001,0,1,9999,NA,1
2,2008,0,1,9999,NA,1
1,1975,1,2,9999,522,1
2,1975,1,1,9999,NA,1
2,2003,0,1,9999,NA,1
2,2008,0,1,9999,NA,1
1,1978,1,1,9999,780,1
2,1978,1,1,9999,NA,1
2,2007,0,1,9999,NA,1
2,2010,0,1,9999,NA,1
1,1961,1,2,9999,873,1
2,1963,1,2,100,421,1
1,1993,5,2,9999,NA,1
1,1972,1,1,465,231,1
2,1973,1,1,150,259,1
1,2002,0,1,9999,NA,1
2,1942,2,1,9999,NA,1
1,1970,1,2,436.7,141,1
2,1971,1,2,9999,NA,1
1,2000,0,2,9999,NA,1
1,2004,0,2,9999,NA,1
1,1949,1,2,9999,873,1
2,1952,1,2,9999,NA,1
1,1976,5,2,9999,NA,1
2,1948,2,1,9999,NA,2
1,1974,1,2,116,761,1
2,1975,1,2,83,952,1
2,1998,0,1,9999,NA,1
1,2000,0,1,9999,NA,1
1,2003,0,2,9999,NA,1
2,2006,0,1,9999,NA,1
1,1953,1,1,9999,510,1
2,1959,1,1,9999,NA,1
2,1981,5,1,160,243,1
2,1983,5,1,138,313,1
1,1988,5,1,9999,NA,1
2,1958,5,1,9999,NA,1
1,1952,1,1,9999,510,1
2,1957,1,1,70,247,1
2,1989,5,1,40,952,1
2,1990,5,1,100,254,1
1,1993,5,1,9999,NA,1
1,1946,1,1,134,930,1
2,1949,1,1,9999,NA,1
1,1975,1,1,245,921,2
1,1978,5,1,244.8,314,1
2,1981,1,1,9999,NA,2
1,1961,1,1,9999,773,1
2,1961,1,2,174,930,1
1,1990,5,2,170,953,1
2,1992,5,2,150,253,1
2,1995,5,2,9999,NA,1
1,1974,1,2,450.7,312,2
2,1976,1,2,9999,NA,2
2,2005,0,2,9999,NA,2
2,1959,2,1,9999,NA,1
1,1947,1,2,150.8,942,1
2,1952,1,1,9999,NA,1
1,1980,5,1,150,530,1
1,1982,5,1,325,221,1
1,1943,1,1,9999,NA,1
2,1946,1,1,9999,NA,1
1,1973,5,1,9999,NA,1
2,1975,5,1,333,320,1
2,1942,2,1,9999,NA,1
2,1937,2,1,9999,NA,1
1,1945,3,2,9999,NA,1
2,1922,2,2,9999,NA,1
2,1950,1,2,9999,NA,1
1,1941,1,2,9999,NA,1
2,1934,2,1,9999,NA,1
2,1937,2,1,9999,NA,1
1,1931,1,1,9999,NA,2
2,1935,1,1,9999,NA,2
1,1945,3,1,9999,NA,1
1,1942,1,1,9999,NA,1
2,1938,1,1,9999,NA,1
2,1960,2,1,9999,NA,1
1,1944,5,2,9999,NA,1
1,1958,1,1,9999,NA,1
1,1992,5,1,144.5,442,1
2,1964,1,1,167.6,442,1
1,1932,1,1,9999,NA,1
2,1943,1,1,9999,NA,1
2,1941,2,1,9999,NA,1
1,1951,2,2,9999,NA,1
2,1994,5,2,9999,NA,1
1,1946,1,2,45.5,271,2
2,1948,1,2,9999,NA,2
1,1962,1,1,9999,NA,1
2,1963,1,1,505.8,252,1
1,1996,5,1,9999,NA,1
1,1943,1,1,9999,NA,1
2,1947,1,1,9999,NA,1
2,1935,2,1,9999,NA,1
1,1976,5,1,178,953,1
1,1967,1,2,590.3,312,1
2,1974,1,2,9999,NA,1
2,2004,0,2,9999,NA,1
2,2008,0,2,9999,NA,1
2,1963,2,1,349.7,312,1
1,1967,1,1,253,521,1
2,1973,1,1,267.1,312,1
2,2000,0,1,9999,NA,1
1,2002,0,1,9999,NA,1
1,1945,2,2,9999,NA,1
1,1939,1,2,9999,NA,1
2,1943,1,2,83,941,1
2,1969,3,2,100,510,1
2,1997,0,2,9999,NA,1
2,1999,0,2,9999,NA,1
1,2006,0,2,9999,NA,1
1,1946,1,2,9999,NA,6
2,1952,1,2,9999,NA,6
2,1982,1,2,9999,NA,1
1,1979,1,2,233.3,752,1
1,1954,1,2,9999,922,1
2,1958,1,1,100.7,941,1
1,1985,5,2,168,442,1
1,1990,5,2,9999,NA,1
1,1935,1,2,9999,NA,1
2,1940,1,1,31.7,930,1
1,1934,6,1,9999,NA,1
2,1939,2,1,9999,NA,1
1,1963,1,2,184,910,1
2,1965,1,2,341.3,246,1
1,1989,5,2,229.2,246,1
1,1991,5,2,9999,NA,1
1,1976,1,2,332.6,841,5
2,1980,1,1,9999,NA,5
1,2006,0,1,9999,NA,5
2,2009,0,1,9999,NA,5
1,1948,1,2,9999,NA,1
2,1950,1,2,9999,NA,1
1,1927,1,1,9999,NA,1
2,1934,1,1,9999,NA,1
2,1963,2,2,98,930,1
2,1985,1,2,9999,NA,2
2,1992,5,2,83,314,1
1,1980,1,2,393.7,792,2
1,2010,0,2,9999,NA,2
2,2012,0,2,9999,NA,2
1,1960,1,2,9999,235,2
2,1963,1,1,100,864,2
2,1988,5,2,180,442,2
2,1990,5,2,9999,NA,2
2,1993,5,2,9999,NA,2
1,1973,1,1,407,753,1
2,1974,1,1,9999,NA,1
1,2002,0,1,9999,NA,1
2,2006,0,1,9999,NA,1
1,1974,1,2,300,274,1
2,1976,1,2,9999,NA,1
1,2002,0,2,9999,NA,1
1,2006,0,2,9999,NA,1
1,2011,0,2,9999,NA,1
1,1941,1,2,9999,NA,1
2,1942,1,1,9999,NA,1
2,1971,5,2,150,254,1
2,1938,2,1,9999,NA,1
1,1942,1,2,9999,NA,1
2,1948,1,1,9999,NA,1
1,1970,5,2,160,772,1
1,1972,5,2,160,799,1
1,1964,1,1,367.5,922,2
2,1967,1,1,9999,NA,2
2,1991,1,1,9999,NA,2
2,2001,0,1,9999,NA,2
1,1970,1,2,260,773,1
2,1971,1,2,112,722,1
1,1996,5,2,9999,NA,1
1,1999,0,2,9999,NA,1
1,1941,1,2,9999,NA,1
2,1941,1,2,9999,NA,1
1,1978,5,2,9999,NA,1
2,1934,2,2,9999,NA,1
2,1944,2,1,9999,NA,1
1,1953,1,2,9999,NA,1
2,1952,1,2,154,930,1
1,1984,5,2,9999,NA,1
1,1977,1,2,517.2,239,2
2,1977,1,2,9999,NA,2
1,2006,0,2,9999,NA,2
1,2008,0,2,9999,NA,2
1,1973,1,1,730,510,2
2,1978,1,1,9999,NA,2
1,2003,0,1,9999,NA,2
2,2005,0,1,9999,NA,2
2,1933,2,2,9999,NA,1
1,1971,1,2,9999,521,1
2,1973,1,2,9999,NA,1
2,1995,5,2,9999,NA,1
1,1999,0,2,9999,NA,1
2,1932,2,1,9999,NA,1
2,1964,5,2,9999,422,2
2,1940,2,1,9999,NA,1
2,1929,2,1,9999,NA,1
1,1976,1,2,425,510,2
2,1980,1,2,220,313,2
2,2007,0,2,9999,NA,2
2,1933,2,1,9999,NA,1
2,1972,5,1,9999,NA,1
1,1976,1,2,300,285,1
2,1979,1,2,9999,NA,1
2,2008,0,2,9999,NA,1
2,2012,0,2,9999,NA,1
2,1978,1,1,301,320,1
2,1981,5,2,458.3,320,1
1,1978,1,1,9999,241,1
1,2006,0,1,9999,NA,1
1,1968,1,2,597.8,411,1
2,1970,1,2,9999,NA,1
2,1998,0,2,9999,NA,1
2,2001,0,2,9999,NA,1
1,2007,0,2,9999,NA,1
1,1958,1,2,9999,231,1
2,1964,1,1,438.3,252,1
2,1991,5,1,50,313,1
1,1997,0,1,9999,NA,1
1,1954,1,1,593.3,311,1
2,1956,1,2,9999,NA,1
1,1983,5,1,9999,930,1
1,1984,5,2,9999,NA,1
1,1957,1,2,9999,441,1
2,1962,1,2,9999,442,1
1,1984,1,2,300,246,1
2,1987,5,2,9999,NA,1
2,1985,1,2,9999,NA,1
1,2012,0,2,9999,NA,1
1,1963,1,1,9999,442,1
2,1968,1,1,9999,NA,1
2,1992,5,1,205,247,1
2,1994,5,1,9999,NA,1
1,1942,1,1,9999,NA,1
2,1945,1,1,9999,NA,1
2,1983,5,1,366.7,330,1
2,1929,2,1,9999,NA,1
1,1940,2,1,9999,NA,2
1,1970,1,2,916.7,222,2
2,1943,2,2,9999,NA,1
2,1973,1,1,260.5,312,2
1,2010,0,1,9999,NA,2
1,1953,1,1,240,135,1
2,1956,1,1,9999,NA,1
1,1988,5,1,9999,NA,1
1,1936,1,2,9999,NA,1
2,1935,1,1,9999,NA,1
1,1936,1,1,9999,NA,1
2,1939,1,1,9999,NA,1
1,1932,1,2,9999,NA,1
2,1935,1,2,9999,NA,1
1,1966,1,2,599.2,411,1
2,1969,1,2,218.3,152,1
1,1996,5,2,9999,NA,1
2,1999,0,2,9999,NA,1
1,1966,1,1,750,223,1
2,1969,1,1,9999,247,1
2,1996,5,1,9999,NA,1
2,1999,0,1,9999,NA,1
1,1963,1,2,9999,NA,1
2,1972,1,2,113.9,530,1
1,1994,5,2,36.7,259,1
2,1998,0,2,9999,NA,1
1,1969,1,1,750,283,1
2,1969,1,1,200,283,1
2,2000,0,1,9999,NA,1
2,2001,0,1,9999,NA,1
1,1967,1,1,833.3,320,1
2,1968,1,1,566.7,243,1
1,1998,0,1,9999,NA,1
2,2001,0,1,9999,NA,1
1,1951,1,2,9999,873,1
2,1958,1,1,198.7,313,1
2,1991,5,2,165,421,1
1,1984,5,2,238.2,753,1
2,1949,2,1,9999,NA,1
1,1965,1,2,321.6,311,1
2,1966,1,2,152.6,521,1
1,1995,5,2,140,521,1
2,1997,0,2,9999,NA,1
1,1957,1,2,9999,873,1
2,1962,1,2,9999,442,1
1,2002,0,2,9999,NA,1
1,1974,1,2,9999,521,7
2,1977,1,2,9999,521,7
2,2005,0,2,9999,NA,7
1,2011,0,2,9999,NA,7
1,1968,1,2,896.7,320,1
2,1971,1,2,9999,NA,1
1,2001,0,2,9999,NA,1
2,2004,0,2,9999,NA,1
1,1936,1,1,9999,NA,1
2,1937,1,1,9999,NA,1
1,1971,1,2,750,312,1
2,1976,1,2,750,320,1
2,2006,0,1,9999,NA,1
1,2009,0,1,9999,NA,1
1,1972,1,1,9999,510,2
2,1974,1,1,9999,NA,2
2,2003,0,1,9999,NA,2
2,1935,2,1,9999,NA,1
1,1957,1,1,555.8,259,1
2,1964,1,1,100,530,1
2,1992,5,1,9999,NA,1
1,1955,1,2,9999,773,1
2,1961,1,2,170,259,1
1,1988,5,2,9999,NA,1
1,1991,5,2,9999,NA,1
1,1961,1,1,1853.3,233,1
2,1965,1,1,9999,NA,1
2,1990,5,1,60,247,1
1,1992,5,1,9999,NA,1
2,2001,0,1,9999,NA,1
1,1971,1,2,458.3,312,6
2,1973,1,2,500,312,6
1,2002,0,2,9999,NA,6
2,1949,2,1,60.6,952,6
1,2005,0,2,9999,NA,6
2,1936,2,1,9999,NA,1
2,1945,3,1,9999,NA,2
1,1942,5,2,9999,NA,2
2,1957,3,2,135,910,1
1,1980,1,2,349,222,1
2,1979,1,2,9999,NA,1
1,2008,0,2,9999,NA,1
1,1965,1,2,9999,NA,2
2,1966,1,2,9999,NA,2
1,1999,0,2,9999,NA,2
2,1956,3,2,9999,NA,2
2,1983,1,2,250,313,2
2,1985,5,1,130,259,2
1,2009,0,2,9999,NA,2
1,1984,1,2,400,899,2
1,1972,1,2,898,320,2
2,1975,1,2,9999,NA,2
2,2001,0,2,9999,NA,2
1,2004,0,2,9999,NA,2
2,2011,0,2,9999,NA,2
2,1938,2,1,9999,NA,1
1,1940,1,2,9999,NA,2
2,1945,1,2,9999,NA,2
2,1939,2,1,9999,521,1
1,1933,1,2,9999,NA,1
2,1934,1,2,9999,951,1
1,1950,1,2,110,999,1
2,1956,1,1,150,951,1
2,1983,5,2,201.7,247,1
2,1986,5,2,168.3,222,1
1,1946,1,2,9999,811,1
2,1950,1,2,9999,811,1
1,1979,1,1,340,135,1
2,1978,1,1,362.5,314,1
2,2012,0,1,9999,NA,1
1,1930,1,1,9999,NA,1
2,1939,1,1,9999,NA,1
2,1940,2,1,9999,NA,1
1,1942,1,1,9999,922,1
2,1944,1,1,20,951,1
1,1972,1,1,9999,873,2
2,1979,1,1,237,313,2
2,2002,0,1,9999,NA,2
1,2006,0,1,9999,NA,2
1,1981,1,1,230,312,1
2,1949,2,2,9999,NA,1
2,1985,1,1,9999,NA,1
1,2011,0,1,9999,NA,1
1,1948,1,2,216.7,743,1
2,1952,1,1,9999,NA,1
1,1986,5,2,225,252,1
1,1958,1,1,9999,NA,1
2,1958,1,1,110,941,1
1,1984,5,1,205,422,1
1,1936,1,2,9999,NA,1
2,1938,1,2,9999,NA,1
2,1971,2,2,150,399,1
1,1939,1,2,9999,NA,1
2,1943,1,2,9999,NA,1
1,1938,1,2,9999,NA,1
2,1946,1,2,9999,NA,1
2,1976,1,2,178.83,253,1
1,1971,1,2,351.75,271,1
2,2009,0,2,9999,NA,1
1,1943,1,2,9999,NA,1
2,1943,1,2,9999,NA,1
1,1933,1,2,9999,NA,1
2,1939,1,1,9999,NA,1
1,1949,1,2,9999,NA,1
2,1956,1,2,9999,NA,1
2,1977,1,2,9999,NA,2
1,1979,1,2,9999,441,1
1,1981,1,2,197.5,873,1
1,1978,1,2,9999,910,2
1,2008,0,2,9999,NA,2
2,1980,1,2,9999,NA,1
2,2009,0,2,9999,NA,1
2,2010,0,2,9999,NA,2
1,2012,0,2,9999,NA,1
2,1981,1,2,106.7,399,1
1,1971,1,2,9999,772,1
2,1972,1,2,9999,NA,1
2,1999,0,1,9999,NA,1
1,2005,0,1,9999,NA,1
2,1963,2,2,150,951,1
1,1992,5,2,9999,NA,1
2,1993,5,2,9999,NA,1
2,1996,5,2,9999,NA,1
1,1997,0,2,9999,NA,1
2,1940,2,1,9999,NA,1
2,1975,5,2,9999,422,1
1,1985,1,1,270,510,1
2,1983,5,2,140,254,1
2,1986,1,1,9999,NA,1
2,1968,1,1,9999,NA,2
1,1999,0,1,9999,NA,2
2,2002,0,1,9999,NA,2
1,1960,1,1,294.2,873,1
2,1962,1,1,115,521,1
2,1989,5,1,9999,NA,1
2,1991,5,1,9999,NA,1
2,1947,2,1,75,941,1
1,1966,3,1,212,910,1
2,1996,5,1,9999,NA,1
1,1998,0,1,9999,NA,1
2,1942,2,1,86.6,941,1
1,1997,0,1,9999,NA,1
1,1925,6,1,9999,NA,1
2,1931,2,1,9999,NA,1
1,1937,1,2,9999,NA,1
2,1937,1,2,9999,NA,1
1,1954,1,2,242.7,873,1
2,1958,1,2,69.8,441,1
1,1982,5,2,208.3,222,1
2,1985,5,2,208.3,313,1
1,1961,2,2,174,942,1
1,1948,1,1,9999,NA,1
2,1952,1,1,63.3,421,1
1,1973,1,2,9999,761,2
2,1974,1,1,140,521,2
1,2000,0,2,9999,NA,2
2,2001,0,2,9999,NA,2
1,1970,1,1,843.3,222,1
2,1972,1,1,529.2,311,1
2,1999,0,1,9999,NA,1
2,2005,0,1,9999,NA,1
1,1938,2,2,20,999,1
2,1941,2,1,9999,NA,1
1,1966,1,2,660.9,311,1
2,1970,1,2,528.2,311,1
2,1975,5,2,229.2,313,1
1,1957,1,1,9999,141,2
2,1957,1,1,9999,NA,2
2,1988,5,1,241.3,285,2
2,1992,5,1,9999,NA,2
1,1995,5,1,9999,NA,2
1,1975,5,2,311.7,780,1
2,1979,5,2,500,222,1
1,1952,1,1,333.3,271,1
2,1953,1,1,9999,NA,1
1,1978,5,1,9999,NA,1
2,1982,1,1,151,399,1
1,1978,1,1,333.3,313,1
1,1971,1,1,511.3,245,1
2,1974,1,1,9999,NA,1
1,2002,0,1,9999,NA,1
1,2005,0,1,9999,NA,1
2,1981,5,1,280,252,1
1,1938,2,2,9999,NA,1
1,1974,5,2,75,953,1
1,1967,1,1,303.3,442,6
2,1970,1,1,120,953,6
2,1995,5,1,9999,NA,6
2,1956,3,2,9999,NA,1
1,1984,5,2,9999,NA,1
1,1985,5,2,9999,NA,1
